ID,Class,Title,Year,Semester,Average Score,Attd_rate,avg_study,avg_diff,avg_performance,avg_satisfaction,recc_rate
CRPT311,01,암호수학,2018,2학기,4.7,매번함,3.4,3.9,5.0,4.3,
MATH487,01,응용수학특강(영강),2018,2학기,3.4,자주함,1.1,1.4,3.6,1.6,
MATH464,01,조합론(영강),2018,2학기,3.9,아예안함,3.1,3.0,1.4,3.4,
MATH374,01,위상수학II,2018,2학기,4.2,자주함,4.0,3.8,4.0,4.7,
MATH362,01,대수학Ⅱ,2018,2학기,3.9,아예안함,3.4,3.4,1.3,4.1,
MATH344,01,확률과정개론(영강),2018,2학기,3.4,아예안함,3.6,3.6,1.4,3.2,
MATH343,01,확률과통계및연습,2018,2학기,2.1,아예안함,3.3,3.3,1.3,1.7,
MATH342,01,수치해석및연습,2018,2학기,2.0,아예안함,4.0,3.7,1.1,2.9,
MATH282,01,미분방정식론(영강),2018,2학기,3.1,종종함,3.7,3.6,3.3,3.3,
MATH240,02,미분방정식및연습(영강),2018,2학기,3.5,아예안함,2.9,2.6,1.2,3.4,
MATH240,01,미분방정식및연습,2018,2학기,3.4,거의안함,2.9,3.0,1.7,3.4,
MATH232,01,기하학개론,2018,2학기,2.9,아예안함,3.4,3.9,1.2,2.9,
MATH222,04,선형대수Ⅱ및연습(영강) 수학과 2학년 제외,2018,2학기,3.9,아예안함,2.9,2.5,1.2,3.1,
MATH222,03,선형대수Ⅱ및연습(영강) 수학과 2학년 제외,2018,2학기,4.0,거의안함,3.7,3.6,1.8,4.2,
MATH222,02,선형대수Ⅱ및연습 수학과 2학년 제외,2018,2학기,4.5,자주함,2.8,2.7,3.8,4.3,
MATH222,01,선형대수Ⅱ및연습 수학과 2학년,2018,2학기,3.5,거의안함,2.7,2.9,2.2,3.7,
MATH221,01,선형대수Ⅰ및연습(영강),2018,2학기,1.8,자주함,3.7,3.6,4.1,1.9,
MATH212,02,해석학Ⅱ및연습 수학과 2학년 제외,2018,2학기,4.2,매번함,3.9,3.8,4.8,4.0,
MATH212,01,해석학Ⅱ및연습 수학과 2학년,2018,2학기,3.2,거의안함,4.5,4.6,1.8,3.7,
MATH211,01,해석학Ⅰ및연습(영강),2018,2학기,3.7,아예안함,3.3,3.3,1.2,3.9,
PHYS482,00,고체물리학,2018,2학기,4.3,매번함,3.6,3.5,4.8,3.5,
PHYS462,00,원자물리학(영강),2018,2학기,3.5,자주함,4.0,4.3,4.1,3.8,
PHYS362,00,양자역학Ⅱ(영강),2018,2학기,3.4,아예안함,4.6,4.7,1.0,3.8,
PHYS344,00,통계물리학Ⅰ,2018,2학기,2.8,종종함,4.3,4.2,3.5,3.8,
PHYS303,03,기초물리학실험Ⅱ,2018,2학기,3.2,자주함,3.2,2.2,3.8,2.8,
PHYS234,00,수리역학(영강),2018,2학기,4.2,자주함,3.8,4.0,3.8,4.4,
PHYS224,00,전자기학Ⅰ,2018,2학기,3.5,자주함,4.6,4.6,3.8,3.8,
PHYS203,02,전자물리학및실험 학번 끝자리가 짝수인 학생 수강신청 요망,2018,2학기,3.3,자주함,4.0,3.5,4.0,3.3,
PHYS203,01,전자물리학및실험 학번 끝자리가 홀수인 학생 수강신청 요망,2018,2학기,2.6,매번함,3.1,3.7,4.8,2.8,
LESE411,00,응용경제세미나,2018,2학기,3.2,거의안함,3.4,3.7,1.9,3.5,
LESE410,00,기술경제학,2018,2학기,3.3,매번함,3.7,3.1,4.8,2.9,
LESE406,00,국제통상협상론(영강),2018,2학기,3.3,거의안함,3.2,2.8,2.2,3.2,
LESE328,00,국제농업개발협력론(영강),2018,2학기,2.9,아예안함,3.4,3.4,1.4,2.7,
LESE321,00,에너지경제론,2018,2학기,1.9,자주함,1.6,2.3,4.4,1.5,
LESE317,00,식품소비자경제학(영강),2018,2학기,3.4,거의안함,2.8,2.8,2.0,2.8,
LESE315,00,국제금융시장론(영강),2018,2학기,3.0,종종함,3.9,3.5,2.5,3.1,
LESE313,00,불확실성과경제행위(영강),2018,2학기,4.3,아예안함,3.9,4.2,1.2,4.2,
LESE308,00,"상품선물및옵션거래 식품자원경제학과 3,4학년만 가능",2018,2학기,2.9,자주함,3.6,4.1,4.3,3.3,
LESE302,00,환경경제학(영강),2018,2학기,4.0,거의안함,3.4,3.0,1.8,3.7,
LESE216,00,거시경제분석(영강),2018,2학기,2.7,종종함,4.0,3.5,2.6,2.9,
LIFS466,00,식품독성학(영강),2018,2학기,3.6,자주함,3.3,3.2,3.8,2.9,
LIFS405,00,식품저장학,2018,2학기,2.4,자주함,4.2,3.6,3.9,3.0,
LIFS404,00,발효산업미생물학(영강),2018,2학기,3.2,아예안함,4.2,3.9,1.3,3.3,
LIFS366,00,"식중독세균학(영강) 식품공학과 1전공, 2전공 학생만 수강가능",2018,2학기,4.2,자주함,3.8,3.2,4.2,4.1,
LIFS364,00,식품화학Ⅱ(영강),2018,2학기,3.3,매번함,4.2,3.5,5.0,3.4,
LIFS346,00,식품안전성실험,2018,2학기,4.6,매번함,2.1,2.4,4.9,4.4,
LIFS340,00,식품미생물학실험,2018,2학기,4.4,매번함,2.2,2.6,4.6,3.8,
LIFS338,00,식품공학II(영강),2018,2학기,4.4,거의안함,3.0,3.0,1.7,3.6,
LIFS328,00,식품위해요소중점관리학,2018,2학기,4.0,매번함,3.2,3.3,5.0,4.2,
LIFS252,00,식품미생물학Ⅱ,2018,2학기,2.8,매번함,3.7,3.2,5.0,3.4,
CCST304,00,날씨경영론,2018,2학기,3.9,자주함,3.3,3.0,3.6,3.0,
CCST301,00,기후변화과학,2018,2학기,4.1,종종함,3.1,3.3,3.4,4.0,
LIET467,00,토양지하수복원학(영강),2018,2학기,3.3,자주함,1.8,2.3,4.2,2.3,
LIET456,00,환경위해도평가(영강),2018,2학기,3.7,종종함,3.1,3.6,2.7,3.7,
LIET453,00,동물생태학,2018,2학기,3.7,자주함,2.8,3.2,4.3,3.8,
LIET408,00,생태복원공학,2018,2학기,3.8,매번함,2.8,2.8,4.7,3.3,
LIET406,00,환경생태공학세미나II,2018,2학기,3.9,자주함,2.1,2.0,4.4,2.7,
LIET382,00,응용미생물학및실험,2018,2학기,2.7,종종함,2.6,3.0,2.9,2.2,
LIET378,00,환경원격탐사및실습,2018,2학기,3.7,종종함,3.5,3.5,2.9,3.9,
LIET376,00,균류학및실험,2018,2학기,4.3,매번함,4.0,3.0,5.0,3.8,
LIET372,00,생태계생태학및실험,2018,2학기,3.8,거의안함,3.0,2.6,2.3,3.4,
LIET370,00,조경표현기법및실습,2018,2학기,4.5,자주함,3.8,3.1,3.7,4.5,
LIET349,00,환경영향평가(영강),2018,2학기,3.9,매번함,3.6,3.2,4.9,3.6,
LIET342,00,식물환경학Ⅰ,2018,2학기,4.3,매번함,3.5,2.8,4.7,3.2,
LIET341,00,토양환경공학,2018,2학기,3.8,자주함,3.7,3.8,4.1,4.1,
LIET339,00,환경생화학,2018,2학기,3.7,매번함,3.9,3.1,5.0,4.0,
LIET322,00,동물다양성과보전,2018,2학기,3.1,거의안함,4.7,3.6,2.1,2.8,
LIET317,00,생태공학,2018,2학기,2.8,거의안함,4.2,3.8,1.7,2.9,
LIET311,00,생태독성학,2018,2학기,3.3,매번함,3.5,3.1,4.7,3.4,
LIET292,00,목질재료과학,2018,2학기,3.8,거의안함,3.6,3.0,2.2,3.8,
LIET241,00,바이오매스이용학(영강),2018,2학기,4.1,종종함,3.1,3.2,2.8,3.7,
LIET222,00,환경화학(영강),2018,2학기,3.8,거의안함,3.7,4.2,2.0,4.2,
LIET219,00,환경조경학,2018,2학기,4.6,매번함,2.8,2.6,4.8,3.6,
LIET201,00,생태학(영강),2018,2학기,3.2,매번함,3.1,1.8,4.7,2.6,
LIBS488,00,식물발달분자생리학II,2018,2학기,4.4,자주함,3.1,3.5,4.5,4.5,
LIBS482,00,분석생명과학 (수업시간: 12:00 ~ 13:15),2018,2학기,3.9,아예안함,4.5,3.7,1.3,3.9,
LIBS478,00,염증생물학,2018,2학기,4.3,거의안함,2.9,3.2,1.6,3.8,
LIBS474,00,세포신호전달학(영강) (수업시간: 17:00 ~ 18:15),2018,2학기,3.9,거의안함,3.5,3.4,1.5,4.3,
LIBS462,00,바이러스학,2018,2학기,4.2,아예안함,3.7,3.6,1.1,4.2,
LIBS450,00,진화생물학,2018,2학기,3.3,종종함,3.8,3.3,2.7,3.4,
LIBS447,00,연구논문지도I,2018,2학기,3.0,종종함,2.6,2.8,2.8,2.6,
LIBS442,00,시스템신경과학(영강),2018,2학기,3.7,거의안함,4.4,3.9,2.4,4.0,
LIBS404,00,인체대사학Ⅱ,2018,2학기,3.7,거의안함,4.6,4.1,2.4,3.7,
LIBS400,00,생명과학최신동향세미나,2018,2학기,4.2,매번함,1.7,2.4,4.7,2.9,
LIBS364,00,구조생물학(영강),2018,2학기,3.0,거의안함,4.1,4.3,2.3,2.9,
LIBS358,00,생리학Ⅱ,2018,2학기,3.2,매번함,4.8,4.5,5.0,4.3,
LIBS318,00,생물물리화학II,2018,2학기,4.1,매번함,1.7,2.1,4.6,2.9,
LIBS316,00,식물분자생물학,2018,2학기,3.5,종종함,3.6,3.1,2.9,3.1,
LIBS315,01,생명과학실험Ⅶ(신경생물학),2018,2학기,4.6,자주함,3.4,3.4,4.2,4.4,
LIBS312,01,생명과학실험Ⅳ(생화학),2018,2학기,3.1,자주함,3.0,3.4,4.4,4.3,
LIBS284,00,생명과학과법,2018,2학기,3.8,매번함,3.0,3.4,5.0,3.3,
LIBS214,02,생명과학실험III(세포분자생물학),2018,2학기,4.8,매번함,3.5,3.5,5.0,4.5,
LIBS212,02,생명과학실험I(미생물학),2018,2학기,4.1,매번함,2.1,1.7,5.0,2.9,
LIBS212,01,생명과학실험I(미생물학),2018,2학기,2.5,매번함,2.9,2.5,4.5,3.1,
LIST306,05,생화학Ⅱ(영강),2018,2학기,3.7,종종함,3.4,3.3,3.1,3.5,
LIST306,04,생화학Ⅱ,2018,2학기,3.3,아예안함,4.8,4.0,1.3,3.9,
LIST306,03,생화학Ⅱ,2018,2학기,4.1,거의안함,4.7,4.4,1.6,4.4,
LIST306,01,생화학Ⅱ(영강),2018,2학기,3.3,종종함,3.7,3.5,2.8,3.5,
LIST304,04,유전학Ⅱ(영강),2018,2학기,3.9,거의안함,3.1,2.9,1.6,3.3,
LIST304,02,유전학Ⅱ(영강),2018,2학기,3.3,종종함,3.4,3.1,3.0,3.3,
LIST304,01,유전학Ⅱ(영강),2018,2학기,3.9,아예안함,3.3,3.2,1.4,3.5,
LIST302,04,분자생물학Ⅱ(영강),2018,2학기,3.9,종종함,3.9,3.6,3.5,4.1,
LIST302,03,분자생물학Ⅱ,2018,2학기,4.0,매번함,4.1,3.8,4.8,4.6,
LIST302,02,분자생물학Ⅱ(영강),2018,2학기,3.9,거의안함,3.8,3.7,1.7,4.3,
LIST302,01,분자생물학Ⅱ,2018,2학기,3.5,종종함,3.8,3.3,3.0,3.8,
LIST204,05,미생물학Ⅱ,2018,2학기,4.2,거의안함,3.1,2.6,1.9,3.4,
LIST204,04,미생물학Ⅱ,2018,2학기,4.4,거의안함,3.6,3.1,2.1,4.1,
LIST204,03,미생물학Ⅱ(영강),2018,2학기,4.0,매번함,3.4,3.1,4.7,3.6,
LIST204,02,미생물학Ⅱ,2018,2학기,3.8,거의안함,2.2,2.3,2.5,2.8,
LIST204,01,미생물학Ⅱ,2018,2학기,3.7,종종함,3.7,3.3,3.4,3.8,
LIST202,05,세포생물학Ⅱ(영강),2018,2학기,3.1,매번함,3.6,3.2,4.7,2.7,
LIST202,04,세포생물학Ⅱ,2018,2학기,4.2,거의안함,3.0,2.9,1.7,4.2,
LIST202,03,세포생물학Ⅱ(영강),2018,2학기,4.0,매번함,3.6,3.2,4.5,3.9,
LIST202,02,세포생물학Ⅱ(영강),2018,2학기,3.6,자주함,4.1,3.9,3.7,4.1,
LIST202,01,세포생물학Ⅱ,2018,2학기,3.6,거의안함,4.5,3.9,1.7,4.4,
LIBT474,00,바이오매스및바이오에너지공학,2018,2학기,4.0,매번함,2.7,2.8,4.8,3.0,
LIBT461,00,독성생화학,2018,2학기,3.8,매번함,4.0,3.1,5.0,3.1,
LIBT442,00,임목분자육종학,2018,2학기,3.4,매번함,2.8,2.8,4.6,2.1,
LIBT438,00,리보핵산공학(영강),2018,2학기,3.9,아예안함,4.0,3.6,1.2,4.2,
LIBT436,00,생명정보공학,2018,2학기,4.5,매번함,3.0,4.3,4.5,3.6,
LIBT433,00,형질전환모델링,2018,2학기,3.2,아예안함,2.0,4.0,1.0,3.2,
LIBT414,00,내분비학(영강),2018,2학기,3.7,아예안함,3.3,3.2,1.2,3.7,
LIBT392,00,의약생명공학,2018,2학기,3.2,아예안함,3.8,3.6,1.1,3.1,
LIBT391,00,분자바이러스생명공학(영강),2018,2학기,4.3,자주함,3.9,3.9,3.8,4.5,
LIBT360,00,식물이차대사조절학,2018,2학기,4.8,매번함,3.2,3.2,5.0,4.8,
LIBT346,00,보전유전학,2018,2학기,3.4,거의안함,2.9,3.6,2.1,3.4,
LIBT332,00,동물분자육종학,2018,2학기,3.1,아예안함,3.1,2.6,1.0,3.3,
LIBT330,00,유전자공학및실험,2018,2학기,3.9,매번함,2.8,2.6,4.5,4.3,
LIBT308,00,질병미생물학(영강),2018,2학기,3.8,거의안함,3.8,3.3,2.0,4.5,
LIBT272,05,유기화학Ⅱ,2018,2학기,3.8,매번함,3.5,3.5,4.8,4.0,
LIBT272,03,유기화학Ⅱ(영강),2018,2학기,3.4,거의안함,3.8,3.4,2.3,3.5,
LIBT272,02,유기화학Ⅱ,2018,2학기,3.6,거의안함,4.1,4.0,1.6,4.0,
LIBT272,01,유기화학Ⅱ,2018,2학기,3.4,종종함,3.9,3.4,2.9,3.6,
LIBT245,00,식물생명공학,2018,2학기,3.9,아예안함,3.3,3.0,1.3,3.7,
LIBT240,00,식물번식공학(영강),2018,2학기,3.8,매번함,3.2,3.0,4.8,4.2,
LIBT216,00,영양생리학,2018,2학기,3.5,아예안함,4.4,3.4,1.2,3.8,
LIBT202,00,실험계획의원리와응용,2018,2학기,2.3,종종함,3.1,4.0,2.5,2.5,
FADM401,00,테크니컬디자인,2018,2학기,2.8,자주함,3.8,3.7,3.6,3.2,
FADM304,00,비주얼머천다이징,2018,2학기,3.9,매번함,3.3,2.9,4.9,3.7,
PHEK383,00,체육교수학습론,2018,2학기,4.4,매번함,3.0,2.4,4.8,3.8,
PHEK378,00,구급및안전관리,2018,2학기,4.6,매번함,2.0,2.1,4.6,4.4,
PHEK376,01,탁구교수법,2018,2학기,4.3,자주함,3.4,3.4,4.4,4.1,
PHEK374,00,스포츠심리학(영강) ※ 국강→영강으로 변경※ 9/17(월)부터 수업 시작(포털 참고),2018,2학기,2.8,종종함,3.7,3.5,2.5,3.2,
PHEK366,00,체육측정및평가,2018,2학기,3.3,매번함,3.9,3.9,4.6,3.6,
PHEK352,00,트레이닝방법론,2018,2학기,4.2,매번함,3.7,3.7,4.9,4.1,
PHEK312,00,체육교과교육론,2018,2학기,3.9,종종함,1.5,2.4,3.0,3.0,
PHEK274,02,배구교수법,2018,2학기,4.4,매번함,2.6,2.6,4.6,4.0,
PHEK270,00,스포츠경영학,2018,2학기,3.8,매번함,2.4,2.2,4.6,4.0,
PHEK264,00,여가레크리에이션교육론(영강),2018,2학기,2.3,매번함,3.9,3.3,4.6,2.1,
PHEK262,00,스포츠사회학,2018,2학기,4.1,매번함,2.3,2.4,5.0,3.0,
PHEK236,01,수영교수법Ⅱ,2018,2학기,4.0,종종함,2.4,2.7,3.4,3.9,
PHEK230,00,스포츠정보처리,2018,2학기,3.0,종종함,3.3,4.2,3.5,2.7,
PHEK228,00,기능해부학,2018,2학기,4.3,매번함,3.7,3.8,4.7,4.2,
PHEK226,02,스키교수법,2018,2학기,4.8,자주함,1.4,1.6,3.8,4.8,
GEOG464,00,교통지리학,2018,2학기,3.9,거의안함,4.0,3.3,1.8,4.5,
GEOG456,00,관광지리학,2018,2학기,3.1,자주함,2.8,1.7,3.7,1.9,
GEOG450,00,아메리카지리,2018,2학기,4.5,매번함,3.4,3.0,4.6,4.8,
GEOG352,00,아시아지리,2018,2학기,4.8,매번함,1.6,2.2,4.6,3.4,
GEOG344,00,지리교과교재연구및지도법,2018,2학기,3.5,거의안함,2.8,2.8,2.3,3.4,
GEOG342,00,지리교과논리및논술 (담당교수 변경(8.13)),2018,2학기,2.9,매번함,1.6,1.6,4.6,2.1,
GEOG309,00,역사지리학,2018,2학기,4.3,매번함,3.8,3.5,4.5,4.2,
GEOG302,00,경제지리학,2018,2학기,2.5,매번함,3.2,2.8,4.6,2.2,
GEOG210,00,지역지리,2018,2학기,4.1,거의안함,2.7,2.6,1.7,3.7,
GEOG206,00,도시지리학(영강) Prerequisites:GEOG153인문지리학개론 기수강자 or 교수자의 허락을 득한 학생,2018,2학기,2.9,매번함,3.7,3.0,4.8,3.4,
GEOG204,00,인구지리학,2018,2학기,3.6,자주함,2.5,2.1,3.6,3.0,
GEOG152,00,자연지리학개론 (팀티칭변경9/3),2018,2학기,2.4,자주함,4.8,4.5,4.2,3.5,
ELED442,00,영미소설강독(영강),2018,2학기,2.9,매번함,3.3,3.9,4.8,2.8,
ELED434,00,중등영어교육측정과평가(영강),2018,2학기,3.4,자주함,3.3,3.9,4.1,3.9,
ELED424,00,응용영어학(영강) [1학년 수강 불가],2018,2학기,3.3,자주함,4.1,3.8,4.3,3.0,
ELED422,00,영어의의미와화용(영강),2018,2학기,3.4,종종함,3.7,3.6,3.4,3.7,
ELED414,01,고급영어작문(영강),2018,2학기,3.3,자주함,4.0,3.3,4.3,3.5,
ELED342,00,영미희곡강독(영강),2018,2학기,4.0,자주함,3.2,3.5,4.5,4.2,
ELED338,02,영어교과교재연구및지도법(영강) [영어교과교육론 선수강자만 수강 가능],2018,2학기,3.8,자주함,3.8,3.3,4.2,4.0,
ELED335,00,영어교과교육론(영강) [1학년 수강 불가],2018,2학기,4.7,매번함,3.7,3.2,4.7,4.4,
ELED334,00,영어작문교육론,2018,2학기,3.7,자주함,3.6,3.5,3.9,3.9,
ELED322,00,영어의통사구조(영강),2018,2학기,3.9,매번함,4.6,4.6,4.7,4.5,
ELED311,01,영어발표와실용영어(영강),2018,2학기,4.0,자주함,2.5,3.8,4.2,3.5,
ELED242,00,영미시이해와교육(영강),2018,2학기,3.7,종종함,2.1,2.3,3.4,2.8,
ELED233,02,영미문화의이해(영강),2018,2학기,3.8,매번함,3.2,2.6,5.0,2.2,
ELED226,00,영어문법의이해(영강),2018,2학기,3.2,자주함,4.0,3.7,4.0,3.4,
ELED217,01,영어교과논리및논술(영강),2018,2학기,3.6,매번함,3.5,3.4,4.7,3.8,
ELED216,01,고급영어독해(영강),2018,2학기,3.0,매번함,2.3,2.9,5.0,2.5,
ELED211,01,영어청해및회화II(영강),2018,2학기,3.8,매번함,4.2,3.8,4.7,3.5,
ELED164,02,영미문학교육(영강) [2018 신입생 34~끝번],2018,2학기,4.1,매번함,3.4,3.6,4.8,3.5,
ELED164,01,영미문학교육(영강) [2018 신입생 1~33번],2018,2학기,3.7,매번함,2.9,2.4,5.0,3.2,
ELED162,02,영어청해및회화I(영강),2018,2학기,2.8,매번함,4.0,3.2,5.0,3.0,
ELED161,00,영어학입문(영강),2018,2학기,3.9,자주함,3.9,3.6,4.4,3.8,
HISE406,00,서양사사료학습론(영강)(영강),2018,2학기,4.3,자주함,3.2,3.5,4.0,3.7,
HISE404,00,한국사특강,2018,2학기,3.2,종종함,2.3,2.7,3.3,3.1,
HISE402,00,한국사사료학습론,2018,2학기,3.8,자주함,3.3,3.8,3.8,3.5,
HISE368,00,역사교과논리및논술 (담당교수 변경/8.14),2018,2학기,4.2,매번함,3.5,4.0,5.0,3.8,
HISE348,00,역사교과교재연구및지도법(한국사) 역사교과교육론 기수강자 대상,2018,2학기,2.6,자주함,3.6,4.0,4.0,2.8,
HISE342,00,한국사회경제사,2018,2학기,4.0,종종함,3.4,2.9,2.6,4.4,
HISE314,00,동양사회경제사,2018,2학기,3.2,매번함,3.5,4.1,4.9,3.8,
HISE312,00,서양현대사,2018,2학기,3.2,자주함,3.0,4.2,3.8,3.5,
HISE310,00,일본문화사,2018,2학기,4.8,매번함,2.6,2.5,4.6,4.1,
HISE202,00,한국중세사,2018,2학기,3.4,매번함,4.8,4.4,5.0,3.6,
HISE165,00,서양사개론,2018,2학기,4.0,매번함,4.0,3.3,4.7,4.0,
HISE164,00,동양사개론,2018,2학기,4.0,자주함,4.2,3.7,3.8,4.2,
MATE456,00,수학사,2018,2학기,3.6,매번함,2.3,2.2,4.8,2.1,
MATE356,00,복소수함수론II,2018,2학기,3.9,종종함,3.3,3.1,2.7,3.6,
MATE354,00,미분기하II,2018,2학기,3.7,매번함,3.9,3.3,4.7,3.8,
MATE352,00,위상수학II,2018,2학기,4.5,자주함,3.5,3.9,3.6,3.6,
MATE316,00,수학교과교육론,2018,2학기,3.9,매번함,2.6,2.2,4.9,3.4,
MATE302,00,"현대대수II 연습:수(2),금(5)",2018,2학기,4.2,거의안함,4.9,4.5,1.7,4.6,
MATE256,00,수학교과논리및논술(영강),2018,2학기,4.0,매번함,3.7,3.3,5.0,3.7,
MATE252,00,수치해석,2018,2학기,3.6,종종함,2.4,3.1,3.1,2.4,
MATE208,00,미분방정식II,2018,2학기,3.3,매번함,3.6,3.4,4.9,2.9,
MATE206,00,선형대수II 연습: 수(2),2018,2학기,3.6,거의안함,3.7,3.9,1.6,3.4,
MATE204,00,기하학,2018,2학기,3.4,매번함,3.8,3.0,4.8,3.6,
MATE202,00,"해석학II 연습: 금(3,4)",2018,2학기,2.4,매번함,4.7,4.7,4.6,3.9,
MATE172,00,집합론,2018,2학기,2.7,자주함,3.7,3.8,3.9,2.5,
KLLE368,00,국어교과교재연구및지도법,2018,2학기,4.7,자주함,4.3,4.0,4.3,4.7,
KLLE360,00,중세국어문법,2018,2학기,4.2,매번함,4.4,4.4,5.0,4.4,
KLLE354,00,근대시가교육론,2018,2학기,4.2,아예안함,1.8,3.0,1.2,3.5,
KLLE352,00,현대작가론,2018,2학기,4.0,매번함,3.4,3.0,4.6,4.0,
KLLE316,00,국어사,2018,2학기,3.4,매번함,4.8,4.6,4.9,4.1,
KLLE314,00,국어의미론,2018,2학기,3.9,자주함,3.1,3.3,4.4,3.6,
KLLE312,00,고전문학사,2018,2학기,4.3,매번함,4.2,3.5,4.8,4.0,
KLLE304,00,문예창작교육론,2018,2학기,3.4,매번함,1.6,3.4,4.6,3.8,
KLLE252,00,중등한문교육론,2018,2학기,4.0,종종함,3.2,3.3,3.3,3.2,
KLLE250,00,작문교육론,2018,2학기,3.1,자주함,4.8,4.7,3.6,4.1,
KLLE216,00,매체언어교육론 (9/10일 수업부터 103호에서 수업함),2018,2학기,3.0,매번함,1.7,2.4,4.7,1.9,
KLLE214,00,국어통사론,2018,2학기,3.8,거의안함,2.9,3.2,2.3,3.2,
KLLE212,00,고소설교육론,2018,2학기,2.1,종종함,3.1,2.9,2.9,1.6,
KLLE206,00,시교육론,2018,2학기,3.8,종종함,2.8,2.8,3.0,4.0,
KLLE204,00,현대소설선독,2018,2학기,4.6,종종함,2.0,2.4,2.9,3.4,
KLLE154,00,문장수사의이해 (담당교수 변경(8.10)),2018,2학기,3.9,매번함,3.4,3.8,4.6,4.1,
KLLE104,00,국어학의이해,2018,2학기,2.4,자주함,4.3,3.1,4.3,2.4,
EDUC490,00,성인학습및상담론(영강),2018,2학기,2.8,자주함,2.7,2.7,4.3,2.2,
EDUC443,00,인적자원개발론,2018,2학기,3.5,거의안함,3.1,3.1,2.1,3.2,
EDUC404,00,세계의고등교육(영강),2018,2학기,3.8,매번함,3.1,3.0,5.0,4.3,
EDUC390,00,교육정책의이해,2018,2학기,3.4,자주함,4.6,4.3,4.4,3.9,
EDUC372,00,교육과컴퓨터,2018,2학기,4.0,종종함,2.6,3.1,3.3,3.2,
EDUC362,00,학교상담과생활지도(영강),2018,2학기,4.4,매번함,2.7,2.7,4.5,3.5,
EDUC357,00,교육심리학응용 (1학년 수강불가),2018,2학기,4.7,매번함,2.8,3.1,4.9,4.5,
EDUC356,00,"성격,동기및정서(영강)",2018,2학기,3.5,아예안함,3.4,3.0,1.1,3.2,
EDUC340,00,교육사회학,2018,2학기,2.5,거의안함,3.9,4.3,1.6,3.1,
EDUC310,00,교육학교과논리및논술,2018,2학기,2.9,거의안함,2.8,2.8,1.8,2.2,
EDUC308,00,교육학교과교재연구및지도법,2018,2학기,3.9,매번함,3.5,3.2,4.9,3.5,
EDUC282,00,평생교육프로그램개발론(영강),2018,2학기,3.7,매번함,3.3,3.4,4.9,3.9,
EDUC272,00,아동ㆍ청소년진로발달(영강),2018,2학기,4.5,매번함,3.6,3.2,5.0,4.1,
EDUC224,00,교육평가(영강),2018,2학기,1.9,자주함,3.1,2.8,4.3,2.2,
EDUC220,00,교수학습이론(영강),2018,2학기,4.1,종종함,3.3,3.2,3.0,4.1,
EDUC200,00,비교국제교육학(영강),2018,2학기,3.9,종종함,1.7,1.9,3.3,1.7,
EDUC164,00,한국교육사,2018,2학기,3.7,아예안함,2.7,2.0,1.4,2.8,
EDUC160,00,교육학개론,2018,2학기,3.2,종종함,3.5,3.3,2.8,2.9,
HEED412,00,아동복지,2018,2학기,3.9,매번함,3.7,3.1,4.9,3.6,
HEED356,00,식품가공저장및실습 [1학년 및 타전공생 수강불가],2018,2학기,4.9,매번함,3.0,2.6,4.9,4.0,
HEED342,00,주거학,2018,2학기,2.6,매번함,4.0,3.7,4.8,2.3,
HEED336,00,복식사회심리학(영강),2018,2학기,3.9,매번함,3.1,2.9,5.0,3.4,
HEED333,00,패션디자인및실습 [강의실: 사범대학신관 326호],2018,2학기,4.0,매번함,4.2,4.2,5.0,5.0,
HEED321,00,"가정경영학의이해 [3,4학년만 수강가능]",2018,2학기,4.3,매번함,2.2,2.2,5.0,4.0,
HEED306,00,가정교과교재연구및지도법,2018,2학기,3.6,자주함,2.8,3.2,3.6,3.3,
HEED234,02,교사를위한의류학및실습(영강),2018,2학기,2.3,매번함,3.2,4.2,5.0,3.5,
HEED234,01,교사를위한의류학및실습(영강),2018,2학기,2.8,매번함,4.5,4.2,4.7,3.5,
HEED212,00,전생애발달,2018,2학기,3.9,매번함,3.4,2.9,4.7,4.3,
HEED205,00,가정교육철학및교육과정,2018,2학기,3.2,매번함,3.2,3.7,5.0,3.0,
HEED204,00,가정교과논리및논술,2018,2학기,4.0,매번함,3.3,3.3,5.0,4.1,
HEED178,00,아동발달(영강),2018,2학기,3.7,매번함,3.5,2.6,5.0,3.5,
HEED176,00,식품과학의이해,2018,2학기,2.4,매번함,4.0,4.4,4.6,2.7,
HEED174,00,패션소재,2018,2학기,3.4,매번함,4.5,3.5,4.8,3.2,
KHFN302,00,식품위생학,2018,2학기,3.3,매번함,3.1,2.9,4.6,2.8,
KHES428,00,방사선안전평가(영강),2018,2학기,4.3,매번함,3.3,3.9,4.8,3.8,
KHES426,00,최신진단의과학,2018,2학기,3.9,자주함,3.1,2.5,4.1,4.5,
KHES424,00,진단생리학및실험,2018,2학기,4.3,매번함,2.2,2.3,4.7,3.5,
KHES422,00,분자세포생물학,2018,2학기,4.1,거의안함,2.4,2.2,2.0,2.8,
KHES416,00,동위원소이용,2018,2학기,3.2,종종함,4.1,4.0,2.7,3.7,
KHES414,00,수질평가및실험,2018,2학기,4.3,매번함,3.8,4.0,4.7,4.3,
KHES412,00,산업안전관리,2018,2학기,3.3,매번함,3.1,2.1,4.8,2.6,
KHES332,00,노인보건학(영강),2018,2학기,3.8,아예안함,2.3,2.6,1.0,2.5,
KHES318,00,방사선센서(영강),2018,2학기,3.3,거의안함,2.3,3.4,1.9,3.0,
